Xl Yl Xr Yr x y z
799.1994884910486 782.772378516624 826.0325814536341 734.9624060150376 1.7999999999999998 1.2 3.04
459.63020833333337 790.9114583333334 495.9213197969543 728.8299492385787 0.8999999999999999 1.2 2.9656
688.3082901554404 785.098445595855 715.8056265984654 732.7084398976982 1.5 1.2 3.0384
1027.3367346938776 1111.1326530612246 1039.5910224438903 1071.5910224438903 2.4 2.1 3.028
784.2090680100756 451.1410579345088 835.8841309823678 403.7707808564232 1.7999999999999998 0.3 2.9616
237.08354430379745 684.8607594936709 277.1363636363636 613.719696969697 0.3 0.8999999999999999 2.9832
1021.5328282828282 1001.2449494949494 1042.865 961.8225 2.4 1.7999999999999998 2.9928
910.8556962025316 892.1291139240507 934.3240506329114 848.5164556962026 2.1 1.5 3.02
1244.8177215189874 1107.7696202531645 1261.8556962025316 1076.8708860759493 3.0 2.1 2.9808
355.73778920308484 903.7737789203085 381.96491228070175 837.0350877192982 0.6 1.5 3.0112
1012.0854922279793 668.5129533678756 1051.1658163265306 630.155612244898 2.4 0.8999999999999999 2.972
799.3611111111111 894.429292929293 823.841432225064 846.3427109974425 1.7999999999999998 1.5 3.016
1790.367396593674 763.8929440389295 1822.5675675675675 757.5282555282555 4.5 1.2 2.9672
1565.1136363636363 546.1237373737374 1605.893670886076 531.6430379746836 3.9 0.6 2.9848
1346.580808080808 549.9419191919192 1384.1544303797468 526.2607594936709 3.3 0.6 3.0224
1011.8380462724936 668.6529562982005 1051.2244897959183 630.1428571428571 2.4 0.8999999999999999 2.9704
920.9975369458128 1558.0935960591132 920.3821339950372 1512.6178660049627 2.1 3.3 2.972
358.2860824742268 1014.5412371134021 379.19642857142856 947.8035714285714 0.6 1.7999999999999998 3.0128
570.1948717948718 788.7410256410257 606.695652173913 731.1355498721227 1.2 1.2 2.9648
1134.4125 1111.6225 1149.1925925925925 1076.1555555555556 2.6999999999999997 2.1 2.96
1579.3959390862944 989.1243654822335 1594.5340050377833 972.9143576826195 3.9 1.7999999999999998 3.0336
1344.71608040201 550.6256281407035 1384.4034653465346 526.6163366336634 3.3 0.6 3.0016
466.5848563968668 789.976501305483 494.9122807017544 728.0526315789474 0.8999999999999999 1.2 3.036
1355.1632653061224 1105.704081632653 1372.6919191919192 1079.2828282828282 3.3 2.1 2.9744
1806.9315403422984 1318.0611246943765 1808.0873786407767 1309.1601941747572 4.5 2.6999999999999997 3.0208
370.34508816120905 1456.7229219143576 369.26633165829145 1389.6859296482412 0.6 3.0 3.0328
1803.7270531400966 1207.4661835748793 1811.1344743276284 1198.9853300733496 4.5 2.4 3.0096
1691.3954659949623 1098.23677581864 1702.9020100502512 1085.8618090452262 4.2 2.1 3.0192
1809.7860576923076 1428.5528846153845 1805.5193236714977 1419.4468599033817 4.5 3.0 3.0264
1683.0 877.0 1709.3267326732673 865.4752475247525 4.2 1.5 2.9776
1678.857142857143 543.4711779448621 1715.319095477387 533.6608040201005 4.2 0.6 3.0216
585.1692708333334 1231.5625 595.2372448979592 1173.4744897959183 1.2 2.4 3.0168
795.2679045092838 672.4164456233422 829.0 624.9197994987469 1.7999999999999998 0.8999999999999999 3.0224
1349.433249370277 883.6700251889168 1377.8481012658228 858.1772151898734 3.3 1.5 2.9656
565.8557213930349 456.09203980099505 613.4552058111381 399.63438256658594 1.2 0.3 3.0008
473.72938144329896 1233.8015463917525 485.00787401574803 1171.4120734908136 0.8999999999999999 2.4 3.0088
1146.4975247524753 1553.1608910891089 1140.4695863746958 1516.5036496350365 2.6999999999999997 3.3 3.0168
1357.0410256410257 993.5948717948718 1373.9875 968.1175 3.3 1.7999999999999998 3.0232
590.2589743589743 1341.1948717948717 592.4194373401534 1283.2557544757033 1.2 2.6999999999999997 3.04
1023.8 1111.9164556962025 1040.3743718592964 1072.28391959799 2.4 2.1 2.9896
1013.0049627791564 445.9379652605459 1055.3669250645994 408.72093023255815 2.4 0.3 3.04
696.0127226463104 1340.3460559796438 703.5411471321696 1286.6259351620947 1.5 2.6999999999999997 2.9912
1577.5628140703518 1101.180904522613 1593.7397959183672 1084.1989795918366 3.9 2.1 2.98
1587.8671497584542 1544.8961352657004 1583.0317848410757 1526.0953545232273 3.9 3.3 2.9944
1676.686274509804 432.49264705882354 1717.8929440389295 423.2360097323601 4.2 0.3 3.0272
699.4330900243309 1562.389294403893 699.2433090024331 1508.1654501216544 1.5 3.3 2.9752
1474.6884057971015 1547.425120772947 1473.692857142857 1524.2761904761905 3.5999999999999996 3.3 2.9664
474.92385786802026 1455.8426395939086 480.67857142857144 1392.875 0.8999999999999999 3.0 2.9728
571.2189973614776 677.8153034300792 607.9744897959183 620.8112244897959 1.2 0.8999999999999999 3.004
1790.367396593674 763.8929440389295 1822.5675675675675 757.5282555282555 4.5 1.2 2.9672
1352.0204603580562 994.6112531969309 1375.612658227848 968.9316455696203 3.3 1.7999999999999998 2.9672
1363.9331683168316 1438.4925742574258 1364.3784461152882 1411.2380952380952 3.3 3.0 2.992
1455.0 436.96782178217825 1497.115 418.2925 3.5999999999999996 0.3 3.0256
1014.9248704663212 556.8989637305699 1052.2717948717948 518.8641025641026 2.4 0.6 3.0296
237.54430379746833 684.8607594936709 277.01243781094524 613.7860696517413 0.3 0.8999999999999999 2.9896
684.6134020618557 897.1752577319587 714.0488431876606 844.3136246786632 1.5 1.5 2.9736
1008.2328431372548 446.70098039215685 1056.236503856041 409.37789203084833 2.4 0.3 2.988
1367.3142144638405 1437.3092269326683 1363.6221662468513 1410.1133501259446 3.3 3.0 3.0288
1009.2564102564102 557.7435897435897 1053.7857142857142 519.2908163265306 2.4 0.6 2.9704
231.90841584158414 463.6287128712871 282.4716049382716 392.5061728395062 0.3 0.3 2.9816
1459.1136363636363 659.1237373737374 1492.3535353535353 639.4469696969697 3.5999999999999996 0.8999999999999999 3.0104
912.8158567774937 1002.9437340153452 931.8794871794872 959.0487179487179 2.1 1.7999999999999998 3.016
356.9477806788512 1125.556135770235 377.57178841309826 1058.7304785894207 0.6 2.1 2.9744
1697.2938388625591 1542.7843601895734 1694.3040380047505 1528.6935866983372 4.2 3.3 2.9768
358.1148825065274 1014.4647519582245 379.22762148337597 947.8005115089514 0.6 1.7999999999999998 3.0112
1693.360902255639 1209.6666666666667 1700.285 1196.6275 4.2 2.4 3.0144
795.6069518716578 672.1016042780749 828.9441624365483 624.7918781725888 1.7999999999999998 0.8999999999999999 3.0256
810.2933673469388 1448.8469387755101 811.3809523809524 1399.5563909774437 1.7999999999999998 3.0 3.0024
1358.5 1216.5 1369.8556962025316 1189.8708860759493 3.3 2.4 2.984
808.6393861892583 1226.2480818414322 816.1778350515464 1177.548969072165 1.7999999999999998 2.4 3.0304
348.25515463917526 682.2551546391753 387.54780361757105 615.8708010335918 0.6 0.8999999999999999 2.9888
358.10103626943004 1125.3704663212436 377.3989898989899 1058.388888888889 0.6 2.1 2.984
909.7161125319693 892.3452685421995 934.4481865284974 848.9766839378239 2.1 1.5 3.008
580.0771208226221 1231.9331619537274 596.3248081841432 1173.7493606138107 1.2 2.4 2.9608
1478.23677581864 1434.8261964735516 1474.1849148418491 1412.1751824817518 3.5999999999999996 3.0 3.0352
1455.1309823677582 548.3198992443325 1495.0349127182044 529.0349127182045 3.5999999999999996 0.6 2.9968
1793.6650124069479 763.6401985111662 1820.8679706601467 757.398533007335 4.5 1.2 3.0096
237.0224438902743 574.0374064837905 279.17171717171715 503.2045454545455 0.3 0.6 3.008
590.1065989847716 1452.8477157360405 590.2449494949495 1394.7222222222222 1.2 3.0 3.0152
676.9818652849741 564.5595854922279 722.1358974358974 512.2717948717949 1.5 0.6 2.976
1808.6029055690074 1317.324455205811 1807.5 1308.5 4.5 2.6999999999999997 3.04
918.6946564885496 1336.1272264631043 924.6768447837151 1291.3078880407124 2.1 2.6999999999999997 2.9984
577.2010309278351 787.680412371134 605.219387755102 730.5918367346939 1.2 1.2 3.036
800.968 1116.504 819.7780612244898 1067.8392857142858 1.7999999999999998 2.1 2.9752
684.1844155844155 897.0961038961038 714.3316195372751 844.1516709511568 1.5 1.5 2.9704
689.3834196891191 1118.9015544041451 709.2784810126582 1065.5341772151899 1.5 2.1 2.9712
1466.5049504950496 1103.430693069307 1482.9925373134329 1081.8731343283582 3.5999999999999996 2.1 2.9784
900.434554973822 560.0026178010471 942.7506361323155 516.9847328244275 2.1 0.6 2.9944
474.92385786802026 1455.8426395939086 480.67857142857144 1392.875 0.8999999999999999 3.0 2.9728
1134.8762626262626 1109.7095959595958 1150.5594059405942 1074.4975247524753 2.6999999999999997 2.1 2.992
364.8051282051282 1235.2589743589745 374.30150753768845 1168.572864321608 0.6 2.4 3.0256
1130.0631313131314 887.8762626262626 1156.0076335877864 853.5394402035623 2.6999999999999997 1.5 2.9912
1231.0433673469388 552.8035714285714 1275.1186868686868 524.0934343434343 3.0 0.6 2.968
1470.0176767676767 1214.138888888889 1479.8874680306906 1192.230179028133 3.5999999999999996 2.4 2.9936
240.24681933842237 684.6870229007634 276.5 613.5 0.3 0.8999999999999999 3.016
803.4398976982097 1004.7826086956522 821.236641221374 956.3969465648855 1.7999999999999998 1.7999999999999998 3.0304
240.74747474747477 906.3383838383838 272.0271604938272 835.0567901234568 0.3 1.5 2.9712
241.676844783715 684.2162849872774 276.79545454545456 613.1717171717172 0.3 0.8999999999999999 3.028
1246.0327455919396 1218.8816120906802 1260.1518987341772 1187.8227848101267 3.0 2.4 2.9632
237.43544303797466 684.7518987341772 276.98258706467664 613.7064676616916 0.3 0.8999999999999999 2.9888
1240.828282828283 885.7954545454545 1266.5879396984924 855.8115577889447 3.0 1.5 2.9944
1469.5919395465994 1102.9168765743073 1481.9183168316831 1081.4579207920792 3.5999999999999996 2.1 3.0168
582.8410256410257 1342.7794871794872 593.8894601542416 1284.7172236503857 1.2 2.6999999999999997 2.9664
565.3282442748092 456.1603053435115 613.5756097560976 399.5048780487805 1.2 0.3 2.996
1475.877108433735 1547.1614457831324 1473.1192214111923 1524.0413625304136 3.5999999999999996 3.3 2.9792
703.2213740458016 1450.0788804071246 700.6683544303797 1396.3645569620253 1.5 3.0 3.0368
575.1204188481676 1010.2146596858638 601.5452261306533 952.535175879397 1.2 1.7999999999999998 2.9624
1019.3153846153846 890.1102564102564 1045.2264631043256 851.1908396946565 2.4 1.5 2.9968
1236.6479591836735 774.9387755102041 1269.6675062972292 745.4231738035264 3.0 1.2 2.9728
1240.0934343434344 885.6868686868687 1266.8578680203045 855.8223350253807 3.0 1.5 2.984
346.63116883116885 571.8025974025974 389.78205128205127 505.2897435897436 0.6 0.6 2.9992
238.75126903553297 795.6776649746193 274.50985221674875 724.4901477832512 0.3 1.2 2.976
686.8810126582279 1007.9063291139241 711.7124681933842 954.8167938931298 1.5 1.7999999999999998 2.9728
1250.7124681933842 1218.1832061068703 1258.3409669211196 1187.0687022900763 3.0 2.4 3.0184
1256.535802469136 1439.4246913580246 1253.1268656716418 1407.8855721393036 3.0 3.0 3.0296
252.22646310432572 1126.8091603053435 266.2020202020202 1055.6818181818182 0.3 2.1 3.0336
914.8886075949367 1225.0253164556962 927.6997455470738 1180.6692111959287 2.1 2.4 2.9824
356.1498708010336 792.1343669250646 384.19642857142856 725.8035714285714 0.6 1.2 3.04
1464.0075757575758 992.4747474747476 1485.8096446700508 971.2588832487309 3.5999999999999996 1.7999999999999998 2.9768
1144.23677581864 1330.6045340050377 1145.1360201511336 1294.8110831234258 2.6999999999999997 2.6999999999999997 3.0384
348.0984455958549 571.6917098445596 389.74102564102566 505.1948717948718 0.6 0.6 3.0144
1339.497549019608 439.7132352941176 1387.9430693069307 416.04455445544556 3.3 0.3 2.9736
577.8158567774937 1010.153452685422 600.725888324873 952.5279187817259 1.2 1.7999999999999998 2.9912
470.93766233766235 1234.0831168831169 485.4987277353689 1171.531806615776 0.8999999999999999 2.4 2.9792
1453.4679802955666 437.46305418719214 1497.352657004831 418.80434782608694 3.5999999999999996 0.3 3.008
1785.4009661835748 430.9009661835749 1828.8242574257426 426.269801980198 4.5 0.3 3.0048
1791.4130434782608 763.6425120772947 1822.273838630807 757.4694376528117 4.5 1.2 2.9792
790.1450777202073 673.2253886010362 830.1948717948718 625.2589743589743 1.7999999999999998 0.8999999999999999 2.9704
1240.828282828283 885.7954545454545 1266.5879396984924 855.8115577889447 3.0 1.5 2.9944
340.8816120906801 460.9672544080604 393.53694581280786 394.5935960591133 0.6 0.3 2.9632
1674.2064676616915 433.0970149253731 1718.479217603912 423.8630806845966 4.2 0.3 2.9992
1360.5870646766168 1327.3781094527362 1367.5086848635235 1300.5384615384614 3.3 2.6999999999999997 2.98
920.8 1446.9164556962025 922.3234567901235 1401.683950617284 2.1 3.0 2.9952
688.6458333333334 1118.8802083333333 709.7780612244898 1065.2295918367347 1.5 2.1 2.9616
239.2258883248731 573.3502538071066 278.9673366834171 502.7889447236181 0.3 0.6 3.0296
1805.4963503649635 1318.5304136253042 1808.316049382716 1309.6938271604938 4.5 2.6999999999999997 3.0048
1346.4823232323233 550.0631313131313 1384.1653944020356 526.2010178117048 3.3 0.6 3.0216
584.3142857142857 1342.6987012987013 593.5751295336787 1284.4766839378237 1.2 2.6999999999999997 2.9808
1342.5867970660147 439.52567237163817 1386.9183168316831 416.0222772277228 3.3 0.3 3.0104
1806.052757793765 1318.2805755395684 1808.361650485437 1309.4466019417475 4.5 2.6999999999999997 3.0112
1458.4823232323233 659.3232323232323 1492.295918367347 639.5127551020408 3.5999999999999996 0.8999999999999999 3.0072
696.7172236503856 1228.8894601542415 705.8091603053435 1175.6946564885495 1.5 2.4 3.02
1140.037688442211 1331.8517587939698 1145.995024875622 1295.9701492537313 2.6999999999999997 2.6999999999999997 2.9944
1679.7027707808563 766.1637279596978 1712.0621890547263 755.0174129353234 4.2 1.2 2.9672
901.6863753213368 559.7840616966581 942.2551020408164 517.1836734693877 2.1 0.6 3.008
700.5412371134021 1339.180412371134 703.1903553299493 1285.7411167512691 1.5 2.6999999999999997 3.0352
1015.7704081632653 779.2219387755102 1048.032581453634 740.2882205513785 2.4 1.2 2.9824
908.7938144329897 1003.6520618556701 932.8051282051282 959.7410256410257 2.1 1.7999999999999998 2.9728
697.7994923857868 1340.1802030456852 703.34335839599 1286.451127819549 1.5 2.6999999999999997 3.0096
702.286432160804 1561.7613065326634 698.4356435643564 1507.7450495049504 1.5 3.3 3.0064
1360.6641604010024 1327.3508771929824 1367.4317617866004 1300.5359801488835 3.3 2.6999999999999997 2.9816
1363.3501259445843 1440.1788413098236 1362.962311557789 1412.8517587939698 3.3 3.0 2.96
364.8051282051282 1235.2589743589745 374.30150753768845 1168.572864321608 0.6 2.4 3.0264
479.88746803069057 1454.769820971867 480.01007556675063 1392.1309823677582 0.8999999999999999 3.0 3.0216
569.6917098445596 677.901554404145 608.5479797979798 620.6742424242424 1.2 0.8999999999999999 2.9872
1126.7448979591836 666.1836734693877 1160.7171717171718 632.3712121212121 2.6999999999999997 0.8999999999999999 3.0144
1802.5913461538462 1318.951923076923 1809.9339853300733 1310.0611246943765 4.5 2.6999999999999997 2.968
1472.86 1436.44 1475.720297029703 1413.6856435643565 3.5999999999999996 3.0 2.972
1811.6643026004729 1539.5271867612294 1803.099290780142 1529.9338061465721 4.5 3.3 3.0232
469.83375959079285 1011.8081841432224 489.85101010101016 949.8409090909091 0.8999999999999999 1.7999999999999998 3.02
1801.180487804878 1208.019512195122 1812.5268292682927 1199.4658536585366 4.5 2.4 2.9752
1581.1878048780488 1323.4146341463415 1589.019801980198 1305.5 3.9 2.6999999999999997 2.968
1576.4962025316456 990.0405063291139 1595.0377833753148 973.712846347607 3.9 1.7999999999999998 3.0008
1810.5673076923076 1428.4399038461538 1805.377450980392 1419.2892156862745 4.5 3.0 3.0344
1011.2148337595909 668.2583120204604 1051.7102564102563 629.7820512820513 2.4 0.8999999999999999 2.9608
1129.7391304347825 888.153452685422 1156.1010101010102 853.4974747474747 2.6999999999999997 1.5 2.988
362.153452685422 1347.2506393861893 372.48477157360406 1280.048223350254 0.6 2.6999999999999997 2.976
462.1948717948718 901.7410256410257 493.18670076726346 839.7135549872123 0.8999999999999999 1.5 2.9688
1019.83631713555 1001.2634271099744 1043.2602040816328 961.8086734693877 2.4 1.7999999999999998 2.9736
1353.8260869565217 994.5396419437341 1374.7411167512691 968.8096446700507 3.3 1.7999999999999998 2.988
1790.1851851851852 652.7753086419754 1824.1622276029057 647.1089588377724 4.5 0.8999999999999999 2.996
464.45953002610963 679.1409921671018 497.2564102564103 617.7435897435897 0.8999999999999999 0.8999999999999999 3.04
1356.2729591836735 994.1326530612246 1373.8954081632653 968.6836734693877 3.3 1.7999999999999998 3.016
243.5113350125945 906.2594458438288 271.5100502512563 835.070351758794 0.3 1.5 2.9984
454.25897435897434 569.1948717948718 501.21938775510205 507.32142857142856 0.8999999999999999 0.6 2.9664
1581.1435768261965 1212.1284634760705 1590.4751243781095 1194.597014925373 3.9 2.4 2.9952
1576.995 989.97 1594.9287531806615 973.6106870229007 3.9 1.7999999999999998 3.0056
696.2717948717949 1229.1358974358975 705.8051282051282 1175.7410256410255 1.5 2.4 3.0176
1691.4035087719299 1209.781954887218 1700.9652605459057 1196.9751861042184 4.2 2.4 2.992
1015.1619537275064 668.3470437017995 1050.1918158567776 630.1662404092071 2.4 0.8999999999999999 3.0072
1028.3813131313132 1222.719696969697 1037.2373737373737 1182.6515151515152 2.4 2.4 3.0144
1810.0 1428.4234449760766 1805.5157384987892 1419.4164648910412 4.5 3.0 3.0288
1230.697435897436 552.8025641025641 1275.3410852713178 524.0129198966408 3.0 0.6 2.9632
1023.7868020304568 1111.8934010152284 1040.2295918367347 1072.2219387755101 2.4 2.1 2.9904
1461.3333333333333 658.3914141414141 1491.7735368956744 638.8091603053435 3.5999999999999996 0.8999999999999999 3.0368
904.9716494845361 670.4536082474227 939.6347607052896 627.4659949622167 2.1 0.8999999999999999 3.0128
234.99502487562188 574.0298507462686 279.57462686567163 503.1567164179105 0.3 0.6 2.988
1365.8232323232323 1326.128787878788 1365.8813131313132 1299.2828282828282 3.3 2.6999999999999997 3.0392
1797.1694915254238 985.8305084745762 1816.5 978.5 4.5 1.7999999999999998 2.9896
792.5126262626262 561.6616161616162 831.7780612244898 514.2295918367347 1.7999999999999998 0.6 3.0232
479.50246305418716 1566.4334975369459 477.8263027295285 1503.4367245657568 0.8999999999999999 3.3 2.9936
803.0508021390374 1116.3475935828876 818.9164556962025 1067.860759493671 1.7999999999999998 2.1 3.0
1585.6875 1322.2775 1587.285 1304.6275 3.9 2.6999999999999997 3.0216
231.71253071253074 463.5847665847666 282.5 392.5 0.3 0.3 2.9808
1695.549019607843 1431.9632352941176 1696.501240694789 1418.1712158808932 4.2 3.0 2.9824
1685.6732186732186 764.8132678132678 1709.8362720403022 754.0579345088161 4.2 1.2 3.04
918.3375634517766 1335.8705583756346 924.7670886075949 1291.253164556962 2.1 2.6999999999999997 2.996
789.8886075949367 562.1822784810126 832.0483460559797 514.8498727735368 1.7999999999999998 0.6 2.9984
1686.8095238095239 988.1328320802004 1706.0347394540943 976.0248138957816 4.2 1.7999999999999998 2.9928
1684.925558312655 988.0521091811415 1707.0423940149626 976.0947630922694 4.2 1.7999999999999998 2.968
465.10051546391753 790.3067010309278 494.8897435897436 728.6846153846154 0.8999999999999999 1.2 3.0224
1671.7694174757282 433.07766990291265 1719.8905472636816 423.6467661691542 4.2 0.3 2.968
1125.1776649746193 777.1421319796955 1159.3514211886304 743.0981912144703 2.6999999999999997 1.2 2.9672
464.4329896907217 1012.6056701030927 491.05089058524175 950.178117048346 0.8999999999999999 1.7999999999999998 2.964
252.09367088607593 1348.8911392405064 261.77966101694915 1277.7481840193705 0.3 2.6999999999999997 2.9848
801.7468030690537 893.774936061381 823.5113924050632 845.7392405063291 1.7999999999999998 1.5 3.0376
1699.117924528302 1542.632075471698 1693.2963855421688 1528.4963855421686 4.2 3.3 3.0
585.1636828644502 1453.7365728900256 591.7385786802031 1395.1928934010152 1.2 3.0 2.9616
798.3545918367347 1005.7806122448981 822.3401534526854 957.081841432225 1.7999999999999998 1.7999999999999998 2.9776
1796.3004807692307 762.6466346153846 1820.3120393120394 756.4348894348894 4.5 1.2 3.0384
902.839378238342 670.619170984456 940.1832061068702 627.7124681933842 2.1 0.8999999999999999 2.9904
1249.8096446700508 1329.7411167512691 1257.0530303030303 1298.1944444444443 3.0 2.6999999999999997 2.9808
786.8035714285714 562.1964285714286 833.1862244897959 514.670918367347 1.7999999999999998 0.6 2.9632
1237.67 663.6025 1270.8350253807107 634.7664974619289 3.0 0.8999999999999999 3.0136
684.1253196930946 674.8491048593351 718.5066312997347 623.0291777188329 1.5 0.8999999999999999 3.0208
471.561038961039 1344.877922077922 483.008152173913 1282.4728260869565 0.8999999999999999 2.6999999999999997 2.9608
1795.8880778588807 763.0316301703162 1820.3086124401914 756.7822966507177 4.5 1.2 3.0328
1678.004975124378 654.9701492537314 1714.4764267990074 644.4813895781638 4.2 0.8999999999999999 2.9792
1255.2945544554455 1551.3465346534654 1251.6 1519.4120481927712 3.0 3.3 2.9896
250.24808184143222 1349.1432225063938 262.2929292929293 1277.8484848484848 0.3 2.6999999999999997 2.968
1237.015 663.8825 1270.9874055415617 634.816120906801 3.0 0.8999999999999999 3.0088
1237.7848101265822 776.3645569620253 1267.7270408163265 747.1326530612245 3.0 1.2 2.96
1247.6559405940593 1107.3168316831684 1260.7735368956744 1076.8091603053435 3.0 2.1 3.0136
1130.2875318066158 887.8167938931298 1155.911838790932 853.3879093198992 2.6999999999999997 1.5 2.996
790.1376623376623 673.1974025974026 830.2295918367347 625.2219387755102 1.7999999999999998 0.8999999999999999 2.9696
676.7820512820513 564.7102564102564 722.1948717948718 512.2589743589743 1.5 0.6 2.972
372.57071960297765 1567.0024813895782 366.9270072992701 1500.1946472019465 0.6 3.3 3.0296
589.148051948052 1341.4 592.5805626598466 1283.5882352941176 1.2 2.6999999999999997 3.0296
456.5944584382872 458.28715365239293 502.8362720403022 397.1183879093199 0.8999999999999999 0.3 3.016
1347.8502538071066 661.3553299492386 1381.7410256410255 637.1948717948718 3.3 0.8999999999999999 3.008
901.2701298701298 559.9688311688311 942.2551020408164 517.1836734693877 2.1 0.6 3.004
363.19743589743587 1124.1948717948717 376.70558375634516 1057.7766497461928 0.6 2.1 3.0344
352.7416879795396 793.2148337595908 384.38071065989845 726.7233502538071 0.6 1.2 3.0072
1367.8082524271845 1548.871359223301 1361.5245098039215 1521.4632352941176 3.3 3.3 3.0112
917.8585858585859 1336.1767676767677 924.8 1291.2860759493672 2.1 2.6999999999999997 2.9928
699.2589743589743 1451.1948717948717 701.0874035989717 1397.3290488431876 1.5 3.0 3.0
254.77525252525254 1459.7095959595958 259.4228855721393 1388.1965174129352 0.3 3.0 2.9848
1689.4181360201512 1099.1007556675063 1703.5272277227723 1086.5346534653465 4.2 2.1 2.9952
578.7403598971722 1010.1542416452442 600.3172588832488 952.7208121827412 1.2 1.7999999999999998 3.0008
1453.1881188118812 437.4579207920792 1497.4430992736077 418.680387409201 3.5999999999999996 0.3 3.0064
478.1282051282051 1343.7897435897437 481.82978723404256 1281.712765957447 0.8999999999999999 2.6999999999999997 3.024
1477.8053527980535 1547.0729927007299 1472.1016949152543 1523.8934624697335 3.5999999999999996 3.3 3.0032
1356.6632653061224 993.8673469387754 1373.9365482233502 968.4771573604061 3.3 1.7999999999999998 3.0184
901.5714285714286 448.3333333333333 944.5 406.0547263681592 2.1 0.3 3.032
805.0335917312661 1227.1989664082687 816.704081632653 1178.1632653061224 1.7999999999999998 2.4 2.9968
809.0154241645245 1337.9125964010282 813.8641025641026 1288.7282051282052 1.7999999999999998 2.6999999999999997 3.012
1362.012787723785 1215.542199488491 1368.7405541561714 1189.241813602015 3.3 2.4 3.024
906.2564102564103 669.876923076923 939.6452442159383 627.0951156812339 2.1 0.8999999999999999 3.0256
1792.9099756690998 875.0097323600974 1820.3325358851675 868.2416267942584 4.5 1.5 2.964
805.8883116883117 1338.4987012987012 814.9640102827764 1289.0359897172236 1.7999999999999998 2.6999999999999997 2.9776
581.296875 1121.0755208333333 597.8680203045685 1062.969543147208 1.2 2.1 3.0024
237.75443037974685 573.8936708860759 279.065 503.1 0.3 0.6 3.0168
1589.1362530413626 1432.7810218978102 1584.419512195122 1414.5536585365853 3.9 3.0 3.0344
1013.0049627791564 445.9379652605459 1055.4211886304909 408.79328165374676 2.4 0.3 3.0392
